methyl,region,cell,TF,size,yes,pwm,value,auc
wg,promoter,A549,BRCA1,594.0,77.5,0.8395993677383653,0.7535185418887032,0.7535185418887032
wg,promoter,A549,CEBPB,65.5,43.0,0.6428327049294791,0.6644986733696412,0.6644986733696412
wg,promoter,A549,CREB1,732.0,100.0,0.6754743489661739,0.7861552038487245,0.7861552038487245
wg,promoter,A549,CTCF,4303.0,1754.5,0.8086917887954492,0.6736623442327068,0.6736623442327068
wg,promoter,A549,E2F6,1671.5,41.0,0.6492089107477698,0.6578676954177564,0.6578676954177564
wg,promoter,A549,ELF1,602.0,28.5,0.5904419615262297,0.7847633816557902,0.7847633816557902
wg,promoter,A549,ETS1,701.0,21.0,0.7180773758126897,0.8013201426139466,0.8013201426139466
wg,promoter,A549,FOSL2,296.5,17.5,0.6332380433710065,0.7829377835295428,0.7829377835295428
wg,promoter,A549,FOXA2,134.0,23.0,0.5374790050436021,0.8602749557241035,0.8602749557241035
wg,promoter,A549,GABPA,794.0,34.0,0.662072376660549,0.7602737053514257,0.7602737053514257
wg,promoter,A549,JUN,188.5,16.5,0.7082376017096246,0.8565781420874677,0.8565781420874677
wg,promoter,A549,MAFK,187.0,16.0,0.7253289473684211,0.603983918128655,0.603983918128655
wg,promoter,A549,MAX,435.5,27.5,0.5379128772194589,0.8116875920691022,0.8116875920691022
wg,promoter,A549,MAZ,11521.5,104.5,0.5057414129126492,0.6512701211940096,0.6512701211940096
wg,promoter,A549,MYC,1285.5,27.5,0.5932096051544262,0.8238597187790517,0.8238597187790517
wg,promoter,A549,NR3C1,240.5,30.5,0.6565401789047682,0.6902505861445873,0.6902505861445873
wg,promoter,A549,PBX3,430.0,12.0,0.2937599681020734,0.6614832535885167,0.6614832535885167
wg,promoter,A549,REST,551.5,8.5,0.6564243440684335,0.8035620344377887,0.8035620344377887
wg,promoter,A549,RFX5,639.0,9.0,0.7147266313932981,0.7449735449735451,0.7449735449735451
wg,promoter,A549,SP1,3932.0,44.5,0.5627399786359566,0.6174906694635844,0.6174906694635844
wg,promoter,A549,TCF12,516.0,7.0,0.6324726354195903,0.8290766208251474,0.8290766208251474
wg,promoter,A549,USF1,809.0,217.5,0.6679364340053674,0.8199427101634726,0.8199427101634726
wg,promoter,A549,USF2,1331.0,204.0,0.7333360618447797,0.785150575406187,0.785150575406187
wg,promoter,A549,YY1,295.0,16.5,0.7936189923123721,0.805214036834246,0.805214036834246
wg,promoter,A549,ZBTB33,893.5,51.0,0.7521984481865457,0.7077052359212798,0.7077052359212798
wg,promoter,GM12878,ATF2,472.5,68.0,0.786134587307237,0.7269404879855729,0.7269404879855729
wg,promoter,GM12878,ATF3,752.0,39.5,0.7750832322249976,0.7437049645687398,0.7437049645687398
wg,promoter,GM12878,ATF7,295.5,54.0,0.8276911611227549,0.7789542020652868,0.7789542020652868
wg,promoter,GM12878,BHLHE40,1096.5,172.0,0.6865426580380366,0.7238202506853475,0.7238202506853475
wg,promoter,GM12878,BRCA1,548.0,52.5,0.8262551620294226,0.7213974941492161,0.7213974941492161
wg,promoter,GM12878,CBFB,352.0,6.0,0.6331888246628131,0.777456647398844,0.777456647398844
wg,promoter,GM12878,CEBPB,48.5,11.0,0.636967418546366,0.7407894736842106,0.7407894736842106
wg,promoter,GM12878,CREB1,608.5,42.0,0.6881685735566951,0.7181530106940034,0.7181530106940034
wg,promoter,GM12878,CREM,573.5,47.5,0.6815295617007008,0.7584893609477971,0.7584893609477971
wg,promoter,GM12878,CTCF,3590.5,1319.5,0.8098854565025904,0.6833985944656744,0.6833985944656744
wg,promoter,GM12878,E2F4,1734.0,10.0,0.734999778080532,0.694140272454768,0.694140272454768
wg,promoter,GM12878,E2F8,195.0,6.0,0.7037037037037037,0.7883597883597884,0.7883597883597884
wg,promoter,GM12878,EBF1,171.0,7.0,0.6227964743589742,0.5240313072344323,0.5240313072344323
wg,promoter,GM12878,EGR1,13160.0,909.0,0.6360778486208687,0.6159604966421082,0.6159604966421082
wg,promoter,GM12878,ELF1,554.5,87.5,0.5885714187563063,0.7443281352445341,0.7443281352445341
wg,promoter,GM12878,ETS1,640.5,23.0,0.7616789441375077,0.761037615699218,0.761037615699218
wg,promoter,GM12878,ETV6,847.5,37.0,0.645892064797079,0.7620041657266184,0.7620041657266184
wg,promoter,GM12878,GABPA,670.0,71.0,0.7291942595605335,0.7741818823315388,0.7741818823315388
wg,promoter,GM12878,JUNB,1155.0,8.0,0.9135789014821272,0.8176765475152572,0.8176765475152572
wg,promoter,GM12878,KLF5,2314.0,8.5,0.4931115881796061,0.6406289405038983,0.6406289405038983
wg,promoter,GM12878,MAX,593.0,6.0,0.4138273708120386,0.7640545144804091,0.7640545144804091
wg,promoter,GM12878,MAZ,10473.0,120.5,0.5239827735659163,0.6203247900158347,0.6203247900158347
wg,promoter,GM12878,MXI1,1253.5,13.0,0.560086537406127,0.733003079009362,0.733003079009362
wg,promoter,GM12878,MYC,1191.0,8.0,0.520788336205246,0.7368023664560597,0.7368023664560597
wg,promoter,GM12878,NFYA,336.0,20.0,0.636629746835443,0.735759493670886,0.735759493670886
wg,promoter,GM12878,NFYB,293.0,21.0,0.698815196667685,0.6611824639075824,0.6611824639075824
wg,promoter,GM12878,NRF1,2874.0,162.5,0.7165174188802875,0.6453255882890023,0.6453255882890023
wg,promoter,GM12878,PAX5,878.5,86.0,0.6497464781479246,0.7040524924341732,0.7040524924341732
wg,promoter,GM12878,PBX3,407.5,20.0,0.5356763721346197,0.6876820525752398,0.6876820525752398
wg,promoter,GM12878,RELA,353.0,12.5,0.6121209181550323,0.7081310447418518,0.7081310447418518
wg,promoter,GM12878,REST,763.0,15.0,0.6230837789661319,0.6202317290552586,0.6202317290552586
wg,promoter,GM12878,RUNX3,384.5,23.0,0.5526896738151019,0.7484131274904386,0.7484131274904386
wg,promoter,GM12878,SP1,3517.5,81.5,0.5424991956158173,0.6073792582234923,0.6073792582234923
wg,promoter,GM12878,SPI1,370.5,38.0,0.6424206669648672,0.7749640288704632,0.7749640288704632
wg,promoter,GM12878,SRF,225.5,36.0,0.6382612515807239,0.7539955238188304,0.7539955238188304
wg,promoter,GM12878,TCF12,355.0,18.5,0.5345486375520357,0.7881945688723251,0.7881945688723251
wg,promoter,GM12878,USF1,631.5,74.5,0.6627171987352539,0.7458503394421361,0.7458503394421361
wg,promoter,GM12878,USF2,1422.0,415.5,0.7282721274592945,0.7165033718831757,0.7165033718831757
wg,promoter,GM12878,YY1,276.5,25.5,0.7958641870949563,0.7550415481953944,0.7550415481953944
wg,promoter,GM12878,ZBTB33,858.0,80.0,0.7276092256797135,0.694732878666446,0.694732878666446
wg,promoter,GM12878,ZNF143,365.0,15.0,0.6775875129926184,0.754757060056727,0.754757060056727
wg,promoter,HeLa,BRCA1,588.5,76.0,0.7238423891978901,0.8353142345905296,0.8353142345905296
wg,promoter,HeLa,CEBPB,48.5,21.0,0.6067767251131222,0.6830487603695324,0.6830487603695324
wg,promoter,HeLa,CTCF,5316.0,2988.0,0.8008271917839587,0.7489499470132323,0.7489499470132323
wg,promoter,HeLa,E2F1,9416.5,536.0,0.5488100801940661,0.7547906927157766,0.7547906927157766
wg,promoter,HeLa,E2F4,1785.0,28.0,0.7086521723263448,0.8014149154899686,0.8014149154899686
wg,promoter,HeLa,E2F6,1540.5,9.0,0.7625826780136289,0.8064582017684387,0.8064582017684387
wg,promoter,HeLa,ELK1,468.0,18.0,0.6637276057276058,0.8495897435897436,0.8495897435897436
wg,promoter,HeLa,ELK4,709.5,25.5,0.6906646885523804,0.836047971455002,0.836047971455002
wg,promoter,HeLa,GABPA,750.0,65.5,0.7032615078129015,0.8479967851701301,0.8479967851701301
wg,promoter,HeLa,JUN,181.0,14.5,0.6881602286164761,0.8975101826304033,0.8975101826304033
wg,promoter,HeLa,MAFF,203.0,17.0,0.66613546595753,0.7225372492276407,0.7225372492276407
wg,promoter,HeLa,MAFK,176.0,8.0,0.7068452380952379,0.7269345238095237,0.7269345238095237
wg,promoter,HeLa,MAX,444.5,25.5,0.464025072375035,0.8851795108732623,0.8851795108732623
wg,promoter,HeLa,MAZ,10970.0,206.5,0.5082041278138985,0.7194355095478022,0.7194355095478022
wg,promoter,HeLa,MXI1,1365.5,26.5,0.5529883903648025,0.9043650537265997,0.9043650537265997
wg,promoter,HeLa,MYC,1308.5,39.0,0.6097016051906605,0.8906321112764668,0.8906321112764668
wg,promoter,HeLa,NFYA,456.5,39.5,0.5906951163802338,0.7961975491762909,0.7961975491762909
wg,promoter,HeLa,NFYB,302.0,19.0,0.6606576235830903,0.7703626368894069,0.7703626368894069
wg,promoter,HeLa,NR2C2,952.5,10.0,0.7205601582519858,0.8226730503885474,0.8226730503885474
wg,promoter,HeLa,NR3C1,224.0,11.0,0.8188222307656461,0.786205088773941,0.786205088773941
wg,promoter,HeLa,NRF1,3100.5,514.5,0.744588891655538,0.7508338712876836,0.7508338712876836
wg,promoter,HeLa,RELA,375.5,12.0,0.4779635047759441,0.8049284132719712,0.8049284132719712
wg,promoter,HeLa,REST,797.0,12.0,0.7540339702760086,0.6142781316348196,0.6142781316348196
wg,promoter,HeLa,RFX5,455.5,7.0,0.566187175887227,0.8860080668067942,0.8860080668067942
wg,promoter,HeLa,SMARCC2,582.0,6.5,0.7891631608250614,0.8952659333225714,0.8952659333225714
wg,promoter,HeLa,STAT3,243.0,7.0,0.6162227602905568,0.9258474576271186,0.9258474576271186
wg,promoter,HeLa,USF2,1326.5,148.5,0.7191611213521818,0.8494961518371285,0.8494961518371285
wg,promoter,HeLa,YY1,267.0,9.5,0.829990950622886,0.8774492616120781,0.8774492616120781
wg,promoter,HeLa,YY2,363.0,16.0,0.5967987671112671,0.8625954282204282,0.8625954282204282
wg,promoter,HeLa,ZHX1,703.0,7.0,0.5107758620689655,0.8991174055829229,0.8991174055829229
wg,promoter,HeLa,ZNF143,382.0,17.0,0.7905383054795054,0.8537002079613589,0.8537002079613589
wg,promoter,HepG2,AHR,719.0,8.0,0.7093881856540085,0.6408227848101266,0.6408227848101266
wg,promoter,HepG2,ATF1,462.5,13.5,0.7175690653951523,0.831128807890427,0.831128807890427
wg,promoter,HepG2,ATF2,381.0,82.5,0.8040228427809457,0.7770226649988202,0.7770226649988202
wg,promoter,HepG2,ATF3,644.0,30.5,0.7165592821944613,0.8083569625962804,0.8083569625962804
wg,promoter,HepG2,ATF7,241.5,73.5,0.8627443980183707,0.8080092590366563,0.8080092590366563
wg,promoter,HepG2,BCL6,228.0,6.0,0.4384384384384384,0.6722972972972974,0.6722972972972974
wg,promoter,HepG2,BHLHE40,930.5,85.5,0.6587510298589019,0.7851076400496257,0.7851076400496257
wg,promoter,HepG2,BRCA1,471.5,75.0,0.7814388805036196,0.7497244771278936,0.7497244771278936
wg,promoter,HepG2,CEBPA,33.0,23.5,0.5584207459207459,0.6352952602952604,0.6352952602952604
wg,promoter,HepG2,CEBPB,61.5,44.5,0.6584053853754941,0.7783362154150197,0.7783362154150197
wg,promoter,HepG2,CEBPD,81.0,15.0,0.6439393939393939,0.8545454545454545,0.8545454545454545
wg,promoter,HepG2,CEBPG,81.5,19.0,0.5862381309345328,0.6874769685864138,0.6874769685864138
wg,promoter,HepG2,CREB1,696.0,228.5,0.7848203249144226,0.7957272648782802,0.7957272648782802
wg,promoter,HepG2,CREM,460.0,30.5,0.7286515903751897,0.8204663895501237,0.8204663895501237
wg,promoter,HepG2,CTCF,3287.0,1521.0,0.8015068666982897,0.7029045541694021,0.7029045541694021
wg,promoter,HepG2,ELF1,492.5,59.0,0.6259643884653892,0.7958088103758918,0.7958088103758918
wg,promoter,HepG2,ETS1,522.0,9.5,0.6305488215488215,0.8038585858585858,0.8038585858585858
wg,promoter,HepG2,ETV4,59.0,6.0,0.490566037735849,0.8301886792452831,0.8301886792452831
wg,promoter,HepG2,ETV5,255.0,6.0,0.5863453815261045,0.7948460508701473,0.7948460508701473
wg,promoter,HepG2,FOSL2,276.0,22.0,0.7114228227442256,0.7447414338371611,0.7447414338371611
wg,promoter,HepG2,FOXA2,131.0,31.0,0.5955133108935129,0.7750401621787025,0.7750401621787025
wg,promoter,HepG2,FOXP1,268.0,8.0,0.6341346153846155,0.7641826923076923,0.7641826923076923
wg,promoter,HepG2,GABPA,644.5,112.5,0.6981599938462386,0.808375230583082,0.808375230583082
wg,promoter,HepG2,HLF,100.5,36.0,0.5710917089386099,0.8093435819499649,0.8093435819499649
wg,promoter,HepG2,HNF4A,260.0,35.0,0.6706472672064777,0.7702363360323887,0.7702363360323887
wg,promoter,HepG2,HNF4G,334.0,12.0,0.6529503105590062,0.7412008281573499,0.7412008281573499
wg,promoter,HepG2,JUN,159.0,52.5,0.6569330179038444,0.8057508913358995,0.8057508913358995
wg,promoter,HepG2,JUND,105.0,8.0,0.446520618556701,0.7422680412371134,0.7422680412371134
wg,promoter,HepG2,KLF6,2332.5,18.0,0.4973064014585816,0.6679370031059599,0.6679370031059599
wg,promoter,HepG2,MAFF,163.5,15.0,0.8125833333333333,0.5814722222222222,0.5814722222222222
wg,promoter,HepG2,MAFK,107.0,15.5,0.6249420849420849,0.5706788931788932,0.5706788931788932
wg,promoter,HepG2,MAX,390.5,38.5,0.4379048870048064,0.7831011489538746,0.7831011489538746
wg,promoter,HepG2,MAZ,9167.0,279.5,0.49707059619600064,0.6499873853483185,0.6499873853483185
wg,promoter,HepG2,MLX,403.5,10.0,0.6138454961279074,0.7917924776264841,0.7917924776264841
wg,promoter,HepG2,MNT,811.5,40.5,0.5344376759800737,0.7802624810482998,0.7802624810482998
wg,promoter,HepG2,MXI1,1143.5,24.5,0.6486357307835127,0.7811085912109695,0.7811085912109695
wg,promoter,HepG2,MYC,1096.5,21.5,0.5219672089747562,0.816023569631201,0.816023569631201
wg,promoter,HepG2,NFE2L2,229.0,7.5,0.7951994183725319,0.7380030260961092,0.7380030260961092
wg,promoter,HepG2,NFIA,243.0,15.0,0.5815512911980303,0.7345320281461585,0.7345320281461585
wg,promoter,HepG2,NFIL3,122.0,23.5,0.6344914485761524,0.8508487582944316,0.8508487582944316
wg,promoter,HepG2,NFYC,338.5,33.0,0.7066205582817344,0.7351880901898074,0.7351880901898074
wg,promoter,HepG2,NR2C2,1020.0,10.0,0.5649504950495049,0.7221287128712871,0.7221287128712871
wg,promoter,HepG2,NR2F6,303.0,7.0,0.563369196131985,0.6924711190669521,0.6924711190669521
wg,promoter,HepG2,NRF1,2745.0,648.5,0.7193619680816982,0.6796213389531098,0.6796213389531098
wg,promoter,HepG2,REST,675.0,12.0,0.7694821518350929,0.6782302664655606,0.6782302664655606
wg,promoter,HepG2,RFX1,223.0,6.0,0.7538787807492224,0.7775675546144529,0.7775675546144529
wg,promoter,HepG2,RFX3,287.0,57.0,0.6468836679647264,0.7337232997782263,0.7337232997782263
wg,promoter,HepG2,RFX5,371.5,13.0,0.66904734830937,0.7789388604847698,0.7789388604847698
wg,promoter,HepG2,SMAD4,251.0,6.0,0.4190476190476191,0.7996598639455783,0.7996598639455783
wg,promoter,HepG2,SP1,3012.5,47.5,0.5400910384502056,0.6520763790218893,0.6520763790218893
wg,promoter,HepG2,SP2,5359.0,19.5,0.567223078494763,0.6579095799205998,0.6579095799205998
wg,promoter,HepG2,SP5,2343.0,78.0,0.5952059399185321,0.6695147911605794,0.6695147911605794
wg,promoter,HepG2,SRF,185.0,17.0,0.6353172727185019,0.7788630377524144,0.7788630377524144
wg,promoter,HepG2,TEAD1,236.5,8.5,0.6618017473995734,0.8299166013839927,0.8299166013839927
wg,promoter,HepG2,TFAP4,619.0,16.0,0.6858759779773979,0.7622455930648121,0.7622455930648121
wg,promoter,HepG2,TFE3,365.5,17.5,0.6175629664179105,0.7797695118159205,0.7797695118159205
wg,promoter,HepG2,THRB,580.5,12.0,0.458557612795224,0.7719666807849781,0.7719666807849781
wg,promoter,HepG2,USF1,614.5,131.5,0.6711174015537318,0.7360399016840482,0.7360399016840482
wg,promoter,HepG2,USF2,1249.0,377.0,0.7538708998071642,0.7589015358718523,0.7589015358718523
wg,promoter,HepG2,YY1,247.5,18.5,0.7650183094245766,0.7821595880144533,0.7821595880144533
wg,promoter,HepG2,ZBTB33,762.5,147.0,0.8075352610506982,0.7241662297955478,0.7241662297955478
wg,promoter,HepG2,ZBTB7A,4739.5,124.5,0.5630072690337156,0.6432838741521264,0.6432838741521264
wg,promoter,HepG2,ZNF143,316.5,6.5,0.7597860837992417,0.775361882269777,0.775361882269777
wg,promoter,HepG2,ZNF652,95.0,7.0,0.6647727272727272,0.7987012987012987,0.7987012987012987
wg,promoter,K562,AR,182.0,34.0,0.5796828078078078,0.6132695195195195,0.6132695195195195
wg,promoter,K562,ATF1,502.5,83.5,0.7359964418484569,0.7123625925170503,0.7123625925170503
wg,promoter,K562,ATF2,399.0,113.0,0.7847971442520167,0.6830103474751998,0.6830103474751998
wg,promoter,K562,ATF3,698.0,135.0,0.6310326689689543,0.7143596938238328,0.7143596938238328
wg,promoter,K562,ATF4,165.0,17.0,0.7496025437201908,0.6381160572337043,0.6381160572337043
wg,promoter,K562,ATF7,220.0,63.5,0.8255740076874265,0.6815240680426684,0.6815240680426684
wg,promoter,K562,BHLHE40,838.0,54.0,0.6416428781004608,0.7115278440363995,0.7115278440363995
wg,promoter,K562,CEBPB,76.0,60.0,0.6486271997414276,0.588861184700362,0.588861184700362
wg,promoter,K562,CEBPD,55.0,11.5,0.5991204690831557,0.683821961620469,0.683821961620469
wg,promoter,K562,CEBPG,86.5,23.5,0.5682952069716776,0.5776960784313725,0.5776960784313725
wg,promoter,K562,CREB1,478.0,46.5,0.7434797669029006,0.7048951011579159,0.7048951011579159
wg,promoter,K562,CREB3,388.0,6.0,0.5346858638743456,0.7722513089005236,0.7722513089005236
wg,promoter,K562,CREB3L1,546.0,9.5,0.6354174097647713,0.7322911464979933,0.7322911464979933
wg,promoter,K562,CREM,484.5,94.0,0.7013250949427645,0.676772805377815,0.676772805377815
wg,promoter,K562,CTCF,4162.5,2605.0,0.8098840333407604,0.678464222869779,0.678464222869779
wg,promoter,K562,CTCFL,2268.5,264.5,0.7618356613942063,0.6519200830347904,0.6519200830347904
wg,promoter,K562,E2F1,6261.0,116.0,0.49805387011704,0.6670357592307464,0.6670357592307464
wg,promoter,K562,E2F4,1332.5,67.0,0.5568971867974002,0.6862336639926889,0.6862336639926889
wg,promoter,K562,E2F6,1282.5,109.5,0.6730922193673585,0.6494864815409618,0.6494864815409618
wg,promoter,K562,E2F8,324.0,7.0,0.4899041894968575,0.7492273510603449,0.7492273510603449
wg,promoter,K562,EGR1,10199.5,1922.5,0.6019209377484865,0.6103516510492625,0.6103516510492625
wg,promoter,K562,ELF1,495.0,115.0,0.6398959638306486,0.7328049583150504,0.7328049583150504
wg,promoter,K562,ELF4,314.5,20.5,0.6155952343684594,0.7655070152150509,0.7655070152150509
wg,promoter,K562,ELK1,349.5,30.0,0.6696717430697074,0.7653248333123572,0.7653248333123572
wg,promoter,K562,ERG,179.0,9.0,0.6666666666666666,0.7735294117647058,0.7735294117647058
wg,promoter,K562,ESRRA,853.0,9.0,0.6502764612954186,0.7973933649289099,0.7973933649289099
wg,promoter,K562,ETS1,513.5,24.5,0.7876147692362863,0.7515654697156245,0.7515654697156245
wg,promoter,K562,ETV1,329.0,19.5,0.5264600733991395,0.7627799924069856,0.7627799924069856
wg,promoter,K562,ETV6,656.0,15.5,0.5939458246438087,0.7463159717159937,0.7463159717159937
wg,promoter,K562,FOS,81.0,6.0,0.4244444444444444,0.6966666666666667,0.6966666666666667
wg,promoter,K562,FOSL1,277.0,12.0,0.7732704402515722,0.7894654088050315,0.7894654088050315
wg,promoter,K562,GABPA,561.5,92.0,0.6827785538904412,0.7269499322386803,0.7269499322386803
wg,promoter,K562,GATA1,62.5,8.5,0.6462581536110947,0.643048128342246,0.643048128342246
wg,promoter,K562,GMEB1,92.0,6.0,0.4757751937984496,0.7267441860465117,0.7267441860465117
wg,promoter,K562,HINFP,485.0,8.0,0.432520964360587,0.7137054507337526,0.7137054507337526
wg,promoter,K562,IRF1,685.5,37.0,0.7506576598992809,0.6904007578246125,0.6904007578246125
wg,promoter,K562,IRF2,362.0,8.5,0.6857458082276165,0.7250323647178856,0.7250323647178856
wg,promoter,K562,JUN,175.0,76.5,0.6789942040864119,0.6394128086871487,0.6394128086871487
wg,promoter,K562,JUNB,646.0,15.5,0.7955894794519759,0.8200157829101036,0.8200157829101036
wg,promoter,K562,JUND,98.0,10.0,0.6431818181818182,0.6988636363636364,0.6988636363636364
wg,promoter,K562,KLF1,449.0,9.0,0.4631313131313132,0.625,0.625
wg,promoter,K562,KLF13,740.0,37.0,0.6042690899640585,0.6785716068978731,0.6785716068978731
wg,promoter,K562,KLF16,2344.0,6.0,0.5817650413458797,0.649237239806102,0.649237239806102
wg,promoter,K562,MAFF,245.0,11.0,0.7855477855477856,0.6668609168609169,0.6668609168609169
wg,promoter,K562,MAX,400.0,88.0,0.4752162794405709,0.6285555191484262,0.6285555191484262
wg,promoter,K562,MAZ,8029.0,286.0,0.4915315646156495,0.6254140729726199,0.6254140729726199
wg,promoter,K562,MBD2,1348.5,17.5,0.441067022272285,0.6879102981146267,0.6879102981146267
wg,promoter,K562,MEIS2,190.0,6.0,0.6942934782608696,0.5842391304347826,0.5842391304347826
wg,promoter,K562,MITF,113.5,23.0,0.5386629680469763,0.7136939487531457,0.7136939487531457
wg,promoter,K562,MNT,758.5,53.5,0.5692124510874511,0.6987838975338976,0.6987838975338976
wg,promoter,K562,MXI1,1042.5,22.5,0.5979518093211664,0.7101580656628037,0.7101580656628037
wg,promoter,K562,MYC,1118.5,153.0,0.5453378984070023,0.6905638055614061,0.6905638055614061
wg,promoter,K562,NEUROD1,430.0,9.5,0.49432862391076166,0.7713944114231057,0.7713944114231057
wg,promoter,K562,NFE2,241.0,49.5,0.8198388280122121,0.6520932628361391,0.6520932628361391
wg,promoter,K562,NFE2L2,315.0,9.0,0.7576252723311546,0.7369281045751634,0.7369281045751634
wg,promoter,K562,NFIA,216.5,7.5,0.7467501368363437,0.7585553814002091,0.7585553814002091
wg,promoter,K562,NFYA,359.0,83.5,0.7319139304586666,0.7481626821662524,0.7481626821662524
wg,promoter,K562,NFYB,235.0,47.5,0.607065784207326,0.66046001031396,0.66046001031396
wg,promoter,K562,NR2C2,737.0,10.5,0.5719011637358767,0.6416549576993396,0.6416549576993396
wg,promoter,K562,NRF1,3541.5,1837.5,0.7106886491079721,0.6586967761675402,0.6586967761675402
wg,promoter,K562,PBX2,96.0,9.0,0.5006385696040868,0.3729246487867177,0.3729246487867177
wg,promoter,K562,PKNOX1,148.0,7.0,0.5569584736251403,0.5881032547699214,0.5881032547699214
wg,promoter,K562,PLAG1,2457.5,73.0,0.5127170887341388,0.6010282639463191,0.6010282639463191
wg,promoter,K562,RELA,314.0,30.5,0.6518592553889221,0.6881275264654536,0.6881275264654536
wg,promoter,K562,REST,645.0,24.0,0.5071792807300054,0.6872316156736448,0.6872316156736448
wg,promoter,K562,RFX1,227.0,25.0,0.6830477652137135,0.7066518401378314,0.7066518401378314
wg,promoter,K562,SP1,2665.0,66.0,0.541305767165215,0.6458281869422112,0.6458281869422112
wg,promoter,K562,SP2,4627.0,46.5,0.6153862879305205,0.6303490437715054,0.6303490437715054
wg,promoter,K562,SPI1,390.0,104.5,0.6677837683848964,0.6832170943927592,0.6832170943927592
wg,promoter,K562,SRF,170.5,10.5,0.5689309717519835,0.6735794577234266,0.6735794577234266
wg,promoter,K562,STAT2,265.5,9.5,0.7986523949638704,0.7526046358013572,0.7526046358013572
wg,promoter,K562,TFDP1,534.5,29.5,0.677449381873722,0.7024481506451188,0.7024481506451188
wg,promoter,K562,THAP1,509.0,17.0,0.6829479657529145,0.7330094320912028,0.7330094320912028
wg,promoter,K562,USF1,521.0,84.5,0.6736833505259262,0.6702606345834646,0.6702606345834646
wg,promoter,K562,USF2,1190.5,410.5,0.8084308178321704,0.7128279714767671,0.7128279714767671
wg,promoter,K562,YY1,275.5,75.0,0.8270312500000001,0.735033822016461,0.735033822016461
wg,promoter,K562,ZBTB33,610.5,75.5,0.7987688568285591,0.6589024104382306,0.6589024104382306
wg,promoter,K562,ZBTB7A,4355.5,379.0,0.5392541045705685,0.6081683283335189,0.6081683283335189
wg,promoter,K562,ZFX,5065.5,122.5,0.5700454899861198,0.6659090871663934,0.6659090871663934
wg,promoter,K562,ZNF143,302.5,16.0,0.8803421714191166,0.7343673461390251,0.7343673461390251
wg,promoter,K562,ZNF148,5861.5,112.0,0.5608005812068924,0.6254045089896139,0.6254045089896139
wg,promoter,K562,ZNF263,5293.0,109.0,0.5258327360888533,0.6015995409547333,0.6015995409547333
wg,promoter,K562,ZNF740,703.0,6.0,0.3043998087039694,0.6054519368723099,0.6054519368723099
wg,promoter,SKNSH,CTCF,4232.5,1428.0,0.7948316686767277,0.6351426442643824,0.6351426442643824
wg,promoter,SKNSH,ELF1,660.5,39.5,0.5985662691032649,0.7465577437045038,0.7465577437045038
wg,promoter,SKNSH,FOSL2,313.0,22.0,0.6084419624120596,0.7119192038501835,0.7119192038501835
wg,promoter,SKNSH,GABPA,870.5,45.0,0.6857324301561349,0.7220559524143713,0.7220559524143713
wg,promoter,SKNSH,JUND,112.0,7.0,0.4659863945578231,0.8333333333333333,0.8333333333333333
wg,promoter,SKNSH,MAX,431.5,17.0,0.5272403917220991,0.7778225204673376,0.7778225204673376
wg,promoter,SKNSH,MXI1,1370.5,47.0,0.5465522959196067,0.8303043703276036,0.8303043703276036
wg,promoter,SKNSH,NRF1,3648.0,228.0,0.6666732730965157,0.6060514710676776,0.6060514710676776
wg,promoter,SKNSH,PBX3,515.0,12.0,0.5886918251659132,0.7048367317495431,0.7048367317495431
wg,promoter,SKNSH,REST,603.5,12.5,0.5269176090241101,0.7265163693318195,0.7265163693318195
wg,promoter,SKNSH,RFX5,490.0,7.5,0.5565939758826233,0.7569376387010505,0.7569376387010505
wg,promoter,SKNSH,USF1,805.5,179.0,0.6593255967099726,0.7823311527743253,0.7823311527743253
wg,promoter,SKNSH,USF2,1329.0,138.5,0.7689212572415565,0.7982042945115904,0.7982042945115904
wg,promoter,SKNSH,YY1,335.5,47.5,0.7698692037886864,0.7829189264358226,0.7829189264358226
wg,promoter,SKNSH,ZBTB33,1037.0,69.5,0.7246145592010491,0.6625785589554467,0.6625785589554467
